Date,Year,Month,Quarter,Product_Category,Region,Sales,Units_Sold,Marketing_Spend,Promotions,Price_Per_Unit,Customer_Count,Previous_Month_Sales
2022-07,2022,7,3,Home,North,57240,1260,4336,2,45.43,265,0
2022-07,2022,7,3,Home,South,50336,1425,3066,0,35.32,146,0
2022-07,2022,7,3,Home,East,61630,858,7532,1,71.83,157,0
2022-07,2022,7,3,Home,West,46561,536,6899,1,86.87,102,0
2022-07,2022,7,3,Home,Central,52772,692,3295,1,76.26,98,0
2022-07,2022,7,3,Food,North,55765,1751,6475,2,31.85,380,0
2022-07,2022,7,3,Food,South,48785,604,5398,1,80.77,126,0
2022-07,2022,7,3,Food,East,58052,2444,3039,2,23.75,642,0
2022-07,2022,7,3,Food,West,35734,383,2761,1,93.3,52,0
2022-07,2022,7,3,Food,Central,48145,650,2706,1,74.07,156,0
2022-07,2022,7,3,Beauty,North,43678,2178,4048,2,20.05,218,0
2022-07,2022,7,3,Beauty,South,42844,964,4588,2,44.44,169,0
2022-07,2022,7,3,Beauty,East,43743,858,4751,2,50.98,112,0
2022-07,2022,7,3,Beauty,West,36576,507,1842,2,72.14,134,0
2022-07,2022,7,3,Beauty,Central,42879,664,2518,0,64.58,86,0
2022-08,2022,8,3,Electronics,North,96114,2170,8355,0,44.29,557,0
2022-08,2022,8,3,Electronics,South,71006,711,3887,3,99.87,212,0
2022-08,2022,8,3,Electronics,East,101706,2775,8762,0,36.65,516,0
2022-08,2022,8,3,Electronics,West,69202,1136,10234,2,60.92,182,0
2022-08,2022,8,3,Electronics,Central,97425,4766,8918,0,20.44,966,0
2022-08,2022,8,3,Clothing,North,62846,2310,6377,2,27.21,664,0
2022-08,2022,8,3,Clothing,South,59783,775,5273,1,77.14,95,0
2022-08,2022,8,3,Clothing,East,72538,1228,6153,0,59.07,347,0
2022-08,2022,8,3,Clothing,West,55010,851,6834,1,64.64,88,0
2022-08,2022,8,3,Clothing,Central,54546,947,3721,1,57.6,190,0
2022-08,2022,8,3,Home,North,77037,1042,4747,2,73.93,107,0
2022-08,2022,8,3,Home,South,44829,669,5882,2,67.01,149,0
2022-08,2022,8,3,Home,East,72851,1002,8994,2,72.71,133,0
2022-08,2022,8,3,Home,West,47969,908,2424,1,52.83,267,0
2022-08,2022,8,3,Home,Central,52603,744,3430,0,70.7,103,0
2022-08,2022,8,3,Food,North,52447,1059,3530,1,49.53,150,0
2022-08,2022,8,3,Food,South,44810,657,6696,0,68.2,79,0
2022-08,2022,8,3,Food,East,57494,819,4965,3,70.2,130,0
2022-08,2022,8,3,Food,West,44761,669,3980,2,66.91,99,0
2022-08,2022,8,3,Food,Central,52467,690,7604,1,76.04,140,0
2022-08,2022,8,3,Beauty,North,47281,962,2401,1,49.15,111,0
2022-08,2022,8,3,Beauty,South,40811,770,4071,1,53.0,214,0
2022-08,2022,8,3,Beauty,East,53697,2161,7358,1,24.85,588,0
2022-08,2022,8,3,Beauty,West,37313,606,2622,2,61.57,179,0
2022-08,2022,8,3,Beauty,Central,39542,632,4757,0,62.57,89,0
2022-09,2022,9,3,Electronics,North,83181,2285,7906,1,36.4,525,0
2022-09,2022,9,3,Electronics,South,90837,3004,6339,1,30.24,622,0
2022-09,2022,9,3,Electronics,East,77466,2485,6487,3,31.17,666,0
2022-09,2022,9,3,Electronics,West,69679,1129,4656,2,61.72,338,0
2022-09,2022,9,3,Electronics,Central,87539,2972,11131,3,29.45,635,0
2022-09,2022,9,3,Clothing,North,67107,675,6426,2,99.42,181,0
2022-09,2022,9,3,Clothing,South,67981,1599,5817,1,42.51,406,0
2022-09,2022,9,3,Clothing,East,70728,1083,4938,2,65.31,251,0
2022-09,2022,9,3,Clothing,West,61367,704,6320,1,87.17,104,0
2022-09,2022,9,3,Clothing,Central,55594,1227,5323,1,45.31,228,0
2022-09,2022,9,3,Home,North,61580,975,3619,4,63.16,160,0
2022-09,2022,9,3,Home,South,49132,744,4014,3,66.04,166,0
2022-09,2022,9,3,Home,East,69985,1122,10390,2,62.38,307,0
2022-09,2022,9,3,Home,West,43240,646,4983,1,66.93,183,0
2022-09,2022,9,3,Home,Central,56794,1389,7619,0,40.89,242,0
2022-09,2022,9,3,Food,North,54670,758,3032,2,72.12,115,0
2022-09,2022,9,3,Food,South,44356,831,4965,2,53.38,177,0
2022-09,2022,9,3,Food,East,56614,624,4086,1,90.73,154,0
2022-09,2022,9,3,Food,West,49053,754,4430,1,65.06,200,0
2022-09,2022,9,3,Food,Central,43957,667,4266,1,65.9,66,0
2022-09,2022,9,3,Beauty,North,43406,879,4695,0,49.38,214,0
2022-09,2022,9,3,Beauty,South,33707,472,4001,2,71.41,131,0
2022-09,2022,9,3,Beauty,East,47212,1037,3671,2,45.53,172,0
2022-09,2022,9,3,Beauty,West,38605,905,4988,1,42.66,253,0
2022-09,2022,9,3,Beauty,Central,43432,1012,4335,1,42.92,275,0
2022-10,2022,10,4,Electronics,North,85325,1038,11705,1,82.2,180,0
2022-10,2022,10,4,Electronics,South,73544,841,9858,3,87.45,88,0
2022-10,2022,10,4,Electronics,East,94790,1384,5218,2,68.49,369,0
2022-10,2022,10,4,Electronics,West,71531,2246,3673,1,31.85,498,0
2022-10,2022,10,4,Electronics,Central,85398,1458,9377,3,58.57,230,0
2022-10,2022,10,4,Clothing,North,72549,965,9488,2,75.18,122,0
2022-10,2022,10,4,Clothing,South,63223,2784,6074,2,22.71,456,0
2022-10,2022,10,4,Clothing,East,68943,1829,4168,2,37.69,351,0
2022-10,2022,10,4,Clothing,West,58582,603,5864,1,97.15,177,0
2022-10,2022,10,4,Clothing,Central,57937,1443,7771,3,40.15,197,0
2022-10,2022,10,4,Home,North,63123,1327,3761,1,47.57,183,0
2022-10,2022,10,4,Home,South,46479,1238,2335,2,37.54,264,0
2022-10,2022,10,4,Home,East,71398,2034,5083,2,35.1,457,0
2022-10,2022,10,4,Home,West,58501,803,8360,0,72.85,151,0
2022-10,2022,10,4,Home,Central,40646,443,2773,0,91.75,98,0
2022-10,2022,10,4,Food,North,45554,722,3631,1,63.09,178,0
2022-10,2022,10,4,Food,South,43354,752,4453,2,57.65,207,0
2022-10,2022,10,4,Food,East,56446,573,5185,2,98.51,75,0
2022-10,2022,10,4,Food,West,53036,1035,6073,0,51.24,127,0
2022-10,2022,10,4,Food,Central,47550,1213,4117,1,39.2,226,0
2022-10,2022,10,4,Beauty,North,42180,879,2678,2,47.99,217,0
2022-10,2022,10,4,Beauty,South,42725,433,4763,2,98.67,80,0
2022-10,2022,10,4,Beauty,East,48249,970,4141,2,49.74,219,0
2022-10,2022,10,4,Beauty,West,38378,1439,2876,2,26.67,380,0
2022-10,2022,10,4,Beauty,Central,36261,462,3819,0,78.49,83,0
2022-11,2022,11,4,Electronics,North,223198,3329,15879,0,67.05,347,0
2022-11,2022,11,4,Electronics,South,202234,4426,17197,0,45.69,858,0
2022-11,2022,11,4,Electronics,East,195953,2567,18858,2,76.34,555,0
2022-11,2022,11,4,Electronics,West,198080,4194,27462,1,47.23,1188,0
2022-11,2022,11,4,Electronics,Central,192227,6224,22557,3,30.88,669,0
2022-11,2022,11,4,Clothing,North,158307,4493,10060,0,35.23,1136,0
2022-11,2022,11,4,Clothing,South,161752,5295,24010,2,30.55,739,0
2022-11,2022,11,4,Clothing,East,169259,8050,9377,2,21.03,2064,0
2022-11,2022,11,4,Clothing,West,128225,6146,9864,1,20.86,1170,0
2022-11,2022,11,4,Clothing,Central,148567,2495,14208,1,59.55,523,0
2022-11,2022,11,4,Home,North,145980,1853,18967,4,78.78,481,0
2022-11,2022,11,4,Home,South,130654,1761,12928,1,74.19,253,0
2022-11,2022,11,4,Home,East,155786,2952,12019,2,52.77,811,0
2022-11,2022,11,4,Home,West,98588,2923,10735,1,33.73,459,0
2022-11,2022,11,4,Home,Central,147049,3056,9650,1,48.12,420,0
2022-11,2022,11,4,Food,North,131743,1744,7817,2,75.54,446,0
2022-11,2022,11,4,Food,South,106369,1387,6656,3,76.69,169,0
2022-11,2022,11,4,Food,East,157745,2254,18555,3,69.98,666,0
2022-11,2022,11,4,Food,West,92342,1422,6145,0,64.94,392,0
2022-11,2022,11,4,Food,Central,106656,4329,12858,1,24.64,1054,0
2022-11,2022,11,4,Beauty,North,117145,2289,12628,1,51.18,669,0
2022-11,2022,11,4,Beauty,South,82172,1415,9426,2,58.07,221,0
2022-11,2022,11,4,Beauty,East,110876,1300,6669,1,85.29,168,0
2022-11,2022,11,4,Beauty,West,95240,1165,9726,2,81.75,291,0
2022-11,2022,11,4,Beauty,Central,79603,1177,8403,2,67.63,262,0
2022-12,2022,12,4,Electronics,North,265690,2725,39572,1,97.5,395,0
2022-12,2022,12,4,Electronics,South,204392,6507,24196,0,31.41,867,0
2022-12,2022,12,4,Electronics,East,274746,10597,16701,1,25.93,2903,0
2022-12,2022,12,4,Electronics,West,178500,4019,19090,1,44.41,893,0
2022-12,2022,12,4,Electronics,Central,191815,8624,15000,2,22.24,1629,0
2022-12,2022,12,4,Clothing,North,150845,1610,14800,1,93.69,405,0
2022-12,2022,12,4,Clothing,South,149361,1777,19508,0,84.05,413,0
2022-12,2022,12,4,Clothing,East,177599,2367,21196,0,75.03,560,0
2022-12,2022,12,4,Clothing,West,139866,4996,11445,3,28.0,918,0
2022-12,2022,12,4,Clothing,Central,149941,2042,17365,3,73.43,323,0
2022-12,2022,12,4,Home,North,143897,1622,7829,2,88.72,226,0
2022-12,2022,12,4,Home,South,102529,4591,12237,1,22.33,965,0
2022-12,2022,12,4,Home,East,163138,5045,11956,2,32.34,1187,0
2022-12,2022,12,4,Home,West,117691,1316,11715,1,89.43,241,0
2022-12,2022,12,4,Home,Central,143579,2752,15729,0,52.17,419,0
2022-12,2022,12,4,Food,North,103289,1617,10721,2,63.88,237,0
2022-12,2022,12,4,Food,South,116695,1331,8013,2,87.67,318,0
2022-12,2022,12,4,Food,East,134484,3559,11476,0,37.79,476,0
2022-12,2022,12,4,Food,West,108032,3052,8497,2,35.4,702,0
2022-12,2022,12,4,Food,Central,130797,2206,15751,0,59.29,562,0
2022-12,2022,12,4,Beauty,North,107318,3399,9592,2,31.57,940,0
2022-12,2022,12,4,Beauty,South,102991,1063,11352,2,96.89,272,0
2022-12,2022,12,4,Beauty,East,113084,1852,16947,1,61.06,412,0
2022-12,2022,12,4,Beauty,West,73714,820,7955,2,89.9,225,0
2022-12,2022,12,4,Beauty,Central,102981,1050,13852,1,98.08,287,0
2023-01,2023,1,1,Electronics,North,70061,1983,8104,3,35.33,438,0
2023-01,2023,1,1,Electronics,South,55815,706,4927,0,79.06,109,0
2023-01,2023,1,1,Electronics,East,81770,1627,5482,2,50.26,302,0
2023-01,2023,1,1,Electronics,West,47521,2189,3482,2,21.71,356,0
2023-01,2023,1,1,Electronics,Central,64968,991,4996,1,65.56,235,0
2023-01,2023,1,1,Clothing,North,40500,539,4452,3,75.14,129,0
2023-01,2023,1,1,Clothing,South,45331,476,3356,1,95.23,53,0
2023-01,2023,1,1,Clothing,East,51489,558,2920,1,92.27,104,0
2023-01,2023,1,1,Clothing,West,36656,529,4644,2,69.29,103,0
2023-01,2023,1,1,Clothing,Central,40294,824,5822,2,48.9,146,0
2023-01,2023,1,1,Home,North,51454,596,3506,3,86.33,157,0
2023-01,2023,1,1,Home,South,33662,495,3868,0,68.0,141,0
2023-01,2023,1,1,Home,East,40995,637,5648,1,64.36,165,0
2023-01,2023,1,1,Home,West,37732,512,3434,0,73.7,77,0
2023-01,2023,1,1,Home,Central,39529,746,4942,2,52.99,208,0
2023-01,2023,1,1,Food,North,34718,1030,4806,0,33.71,280,0
2023-01,2023,1,1,Food,South,33445,338,3842,0,98.95,81,0
2023-01,2023,1,1,Food,East,38781,443,2246,2,87.54,109,0
2023-01,2023,1,1,Food,West,30483,374,1953,3,81.51,89,0
2023-01,2023,1,1,Food,Central,35791,1024,4086,2,34.95,272,0
2023-01,2023,1,1,Beauty,North,27961,357,1684,2,78.32,43,0
2023-01,2023,1,1,Beauty,South,24809,446,3186,2,55.63,62,0
2023-01,2023,1,1,Beauty,East,32375,409,1977,2,79.16,60,0
2023-01,2023,1,1,Beauty,West,25322,649,3616,0,39.02,76,0
2023-01,2023,1,1,Beauty,Central,25514,545,3127,2,46.81,133,0
2023-02,2023,2,1,Electronics,North,68444,751,5517,0,91.14,185,0
2023-02,2023,2,1,Electronics,South,54725,690,4365,2,79.31,148,0
2023-02,2023,2,1,Electronics,East,65050,1140,4491,2,57.06,241,0
2023-02,2023,2,1,Electronics,West,62909,2797,5607,2,22.49,570,0
2023-02,2023,2,1,Electronics,Central,71533,718,8899,0,99.63,106,0
2023-02,2023,2,1,Clothing,North,38306,420,4238,0,91.2,104,0
2023-02,2023,2,1,Clothing,South,46293,1053,2982,2,43.96,274,0
2023-02,2023,2,1,Clothing,East,52735,552,3680,1,95.53,127,0
2023-02,2023,2,1,Clothing,West,33871,519,3365,1,65.26,95,0
2023-02,2023,2,1,Clothing,Central,41740,1638,4515,2,25.48,300,0
2023-02,2023,2,1,Home,North,43403,801,4610,2,54.19,235,0
2023-02,2023,2,1,Home,South,37175,1497,2159,4,24.83,170,0
2023-02,2023,2,1,Home,East,47978,1088,5861,0,44.1,303,0
2023-02,2023,2,1,Home,West,34280,353,3674,2,97.11,95,0
2023-02,2023,2,1,Home,Central,40705,1087,4338,1,37.45,279,0
2023-02,2023,2,1,Food,North,38255,509,4274,3,75.16,74,0
2023-02,2023,2,1,Food,South,37077,1764,3254,3,21.02,414,0
2023-02,2023,2,1,Food,East,39397,689,5068,2,57.18,164,0
2023-02,2023,2,1,Food,West,32060,461,1850,3,69.54,49,0
2023-02,2023,2,1,Food,Central,34721,473,4123,1,73.41,110,0
2023-02,2023,2,1,Beauty,North,38200,1126,4786,0,33.93,311,0
2023-02,2023,2,1,Beauty,South,24641,597,2294,2,41.27,88,0
2023-02,2023,2,1,Beauty,East,37530,583,5385,1,64.37,143,0
2023-02,2023,2,1,Beauty,West,25219,973,2865,2,25.92,208,0
2023-02,2023,2,1,Beauty,Central,26064,271,1752,1,96.18,55,0
2023-03,2023,3,1,Electronics,North,91096,1820,12681,2,50.05,513,0
2023-03,2023,3,1,Electronics,South,96382,3662,9280,1,26.32,1069,0
2023-03,2023,3,1,Electronics,East,93364,2474,13344,3,37.74,623,0
2023-03,2023,3,1,Electronics,West,73756,808,6261,3,91.28,241,0
2023-03,2023,3,1,Electronics,Central,72124,1833,6063,0,39.35,262,0
2023-03,2023,3,1,Clothing,North,78764,2880,8972,2,27.35,721,0
2023-03,2023,3,1,Clothing,South,69210,1156,6270,1,59.87,221,0
2023-03,2023,3,1,Clothing,East,84632,2047,11668,1,41.34,320,0
2023-03,2023,3,1,Clothing,West,53712,915,7846,3,58.7,209,0
2023-03,2023,3,1,Clothing,Central,64902,897,3590,0,72.35,228,0
2023-03,2023,3,1,Home,North,58240,1083,8115,1,53.78,141,0
2023-03,2023,3,1,Home,South,49141,729,4241,2,67.41,214,0
2023-03,2023,3,1,Home,East,77911,849,7696,2,91.77,206,0
2023-03,2023,3,1,Home,West,45363,516,3006,2,87.91,65,0
2023-03,2023,3,1,Home,Central,60271,663,6202,2,90.91,198,0
2023-03,2023,3,1,Food,North,43177,1047,6043,1,41.24,258,0
2023-03,2023,3,1,Food,South,44672,1670,3611,3,26.75,393,0
2023-03,2023,3,1,Food,East,63139,1107,4445,2,57.04,144,0
2023-03,2023,3,1,Food,West,43955,1504,5938,1,29.23,352,0
2023-03,2023,3,1,Food,Central,43537,561,5226,1,77.61,81,0
2023-03,2023,3,1,Beauty,North,44870,482,5384,2,93.09,65,0
2023-03,2023,3,1,Beauty,South,36805,1066,3019,1,34.53,136,0
2023-03,2023,3,1,Beauty,East,44321,544,2514,3,81.47,55,0
2023-03,2023,3,1,Beauty,West,39710,1580,4899,3,25.13,439,0
2023-03,2023,3,1,Beauty,Central,34591,354,2008,1,97.71,37,0
2023-04,2023,4,2,Electronics,North,106223,2913,10966,1,36.47,724,0
2023-04,2023,4,2,Electronics,South,79227,2410,7189,2,32.87,721,0
2023-04,2023,4,2,Electronics,East,117289,2019,12650,1,58.09,595,0
2023-04,2023,4,2,Electronics,West,69325,986,9449,0,70.31,288,0
2023-04,2023,4,2,Electronics,Central,88870,888,8209,1,100.08,137,0
2023-04,2023,4,2,Clothing,North,69229,817,5893,2,84.74,184,0
2023-04,2023,4,2,Clothing,South,62173,1566,8661,4,39.7,276,0
2023-04,2023,4,2,Clothing,East,70926,839,6195,0,84.54,127,0
2023-04,2023,4,2,Clothing,West,60280,966,7683,1,62.4,168,0
2023-04,2023,4,2,Clothing,Central,63222,1107,7277,3,57.11,247,0
2023-04,2023,4,2,Home,North,61437,651,3443,1,94.37,189,0
2023-04,2023,4,2,Home,South,59473,660,8349,0,90.11,132,0
2023-04,2023,4,2,Home,East,58412,730,7711,0,80.02,165,0
2023-04,2023,4,2,Home,West,52828,764,4920,2,69.15,180,0
2023-04,2023,4,2,Home,Central,50801,651,3740,0,78.04,131,0
2023-04,2023,4,2,Food,North,57234,1001,6170,1,57.18,203,0
2023-04,2023,4,2,Food,South,55961,1736,4391,1,32.24,282,0
2023-04,2023,4,2,Food,East,59392,694,8230,3,85.58,148,0
2023-04,2023,4,2,Food,West,50396,708,2826,1,71.18,130,0
2023-04,2023,4,2,Food,Central,55501,2259,3290,2,24.57,627,0
2023-04,2023,4,2,Beauty,North,46343,719,3002,2,64.45,93,0
2023-04,2023,4,2,Beauty,South,46590,501,4209,0,92.99,110,0
2023-04,2023,4,2,Beauty,East,45501,705,3185,2,64.54,147,0
2023-04,2023,4,2,Beauty,West,39641,1359,5361,2,29.17,301,0
2023-04,2023,4,2,Beauty,Central,39842,877,5028,1,45.43,257,0
2023-05,2023,5,2,Electronics,North,86895,885,6627,3,98.19,146,0
2023-05,2023,5,2,Electronics,South,72461,1031,4234,0,70.28,175,0
2023-05,2023,5,2,Electronics,East,106094,1104,12779,2,96.1,315,0
2023-05,2023,5,2,Electronics,West,71215,1558,8913,0,45.71,273,0
2023-05,2023,5,2,Electronics,Central,84051,1767,10998,2,47.57,381,0
2023-05,2023,5,2,Clothing,North,69830,2116,8658,1,33.0,556,0
2023-05,2023,5,2,Clothing,South,54025,888,3374,3,60.84,200,0
2023-05,2023,5,2,Clothing,East,70475,965,6088,1,73.03,282,0
2023-05,2023,5,2,Clothing,West,52162,723,5142,1,72.15,143,0
2023-05,2023,5,2,Clothing,Central,72135,952,5540,0,75.77,232,0
2023-05,2023,5,2,Home,North,57982,580,4121,1,99.97,77,0
2023-05,2023,5,2,Home,South,45354,634,5982,0,71.54,97,0
2023-05,2023,5,2,Home,East,58246,583,6988,2,99.91,79,0
2023-05,2023,5,2,Home,West,47373,614,3069,2,77.15,119,0
2023-05,2023,5,2,Home,Central,47786,1394,6158,2,34.28,145,0
2023-05,2023,5,2,Food,North,54456,553,2928,2,98.47,80,0
2023-05,2023,5,2,Food,South,43943,614,4520,0,71.57,85,0
2023-05,2023,5,2,Food,East,58362,1297,3196,3,45.0,210,0
2023-05,2023,5,2,Food,West,40530,1304,4402,3,31.08,158,0
2023-05,2023,5,2,Food,Central,53027,934,6171,0,56.77,200,0
2023-05,2023,5,2,Beauty,North,53507,1106,5053,2,48.38,123,0
2023-05,2023,5,2,Beauty,South,42834,551,2356,3,77.74,70,0
2023-05,2023,5,2,Beauty,East,54277,1813,7148,1,29.94,481,0
2023-05,2023,5,2,Beauty,West,39160,589,5699,3,66.49,80,0
2023-05,2023,5,2,Beauty,Central,42940,1120,4969,1,38.34,245,0
2023-06,2023,6,2,Electronics,North,104169,2838,14723,2,36.71,485,0
2023-06,2023,6,2,Electronics,South,65776,2478,5113,1,26.54,380,0
2023-06,2023,6,2,Electronics,East,87439,1126,5937,1,77.65,260,0
2023-06,2023,6,2,Electronics,West,72884,810,6096,1,89.98,205,0
2023-06,2023,6,2,Electronics,Central,77231,776,4162,0,99.52,136,0
2023-06,2023,6,2,Clothing,North,77624,1935,7047,1,40.12,371,0
2023-06,2023,6,2,Clothing,South,56030,1154,3883,1,48.55,295,0
2023-06,2023,6,2,Clothing,East,73944,1936,4907,4,38.19,332,0
2023-06,2023,6,2,Clothing,West,59104,1500,3046,1,39.4,227,0
2023-06,2023,6,2,Clothing,Central,62807,892,7259,1,70.41,123,0
2023-06,2023,6,2,Home,North,53758,682,6766,1,78.82,186,0
2023-06,2023,6,2,Home,South,47992,639,2542,3,75.1,95,0
2023-06,2023,6,2,Home,East,61577,669,4402,2,92.04,106,0
2023-06,2023,6,2,Home,West,52472,1153,5210,2,45.51,267,0
2023-06,2023,6,2,Home,Central,59704,752,7528,0,79.39,203,0
2023-06,2023,6,2,Food,North,48498,536,5484,1,90.48,153,0
2023-06,2023,6,2,Food,South,42336,444,2477,4,95.35,118,0
2023-06,2023,6,2,Food,East,59959,2855,4378,2,21.0,499,0
2023-06,2023,6,2,Food,West,42467,531,6368,0,79.98,128,0
2023-06,2023,6,2,Food,Central,49955,1520,3429,2,32.87,175,0
2023-06,2023,6,2,Beauty,North,44201,1453,2764,2,30.42,391,0
2023-06,2023,6,2,Beauty,South,39960,1051,3006,3,38.02,191,0
2023-06,2023,6,2,Beauty,East,39740,1007,5800,2,39.46,213,0
2023-06,2023,6,2,Beauty,West,38097,412,2744,2,92.47,117,0
2023-06,2023,6,2,Beauty,Central,42888,937,2669,1,45.77,100,0
2023-07,2023,7,3,Electronics,North,95040,1225,10860,0,77.58,122,0
2023-07,2023,7,3,Electronics,South,79148,1241,4068,1,63.78,321,0
2023-07,2023,7,3,Electronics,East,97507,985,8380,2,98.99,278,0
2023-07,2023,7,3,Electronics,West,70711,808,7760,1,87.51,183,0
2023-07,2023,7,3,Electronics,Central,66737,1081,6891,1,61.74,324,0
2023-07,2023,7,3,Clothing,North,66380,690,5685,1,96.2,139,0
2023-07,2023,7,3,Clothing,South,56259,1932,7514,2,29.12,248,0
2023-07,2023,7,3,Clothing,East,66121,860,5235,0,76.88,179,0
2023-07,2023,7,3,Clothing,West,51934,1201,5899,1,43.24,194,0
2023-07,2023,7,3,Clothing,Central,58952,874,3291,0,67.45,163,0
2023-07,2023,7,3,Home,North,66164,1198,5434,2,55.23,206,0
2023-07,2023,7,3,Home,South,41146,680,4646,3,60.51,128,0
2023-07,2023,7,3,Home,East,52490,588,5268,0,89.27,104,0
2023-07,2023,7,3,Home,West,44416,1546,6050,2,28.73,406,0
2023-07,2023,7,3,Home,Central,55557,983,5191,1,56.52,276,0
2023-07,2023,7,3,Food,North,61852,823,8842,1,75.15,97,0
2023-07,2023,7,3,Food,South,46660,473,6328,2,98.65,120,0
2023-07,2023,7,3,Food,East,47955,585,2609,0,81.97,134,0
2023-07,2023,7,3,Food,West,45876,957,5233,0,47.94,212,0
2023-07,2023,7,3,Food,Central,45972,493,2707,1,93.25,95,0
2023-07,2023,7,3,Beauty,North,47484,718,2465,2,66.13,186,0
2023-07,2023,7,3,Beauty,South,35074,507,4480,2,69.18,131,0
2023-07,2023,7,3,Beauty,East,47477,611,3765,3,77.7,91,0
2023-07,2023,7,3,Beauty,West,36594,1773,2691,0,20.64,411,0
2023-07,2023,7,3,Beauty,Central,49521,1335,3236,0,37.09,273,0
2023-08,2023,8,3,Electronics,North,98086,1120,14554,2,87.58,313,0
2023-08,2023,8,3,Electronics,South,95433,1051,10862,1,90.8,280,0
2023-08,2023,8,3,Electronics,East,108894,1352,12373,2,80.54,266,0
2023-08,2023,8,3,Electronics,West,79525,1219,9922,0,65.24,324,0
2023-08,2023,8,3,Electronics,Central,92891,2370,7180,3,39.19,646,0
2023-08,2023,8,3,Clothing,North,58220,1222,5920,2,47.64,362,0
2023-08,2023,8,3,Clothing,South,52463,1887,5168,1,27.8,249,0
2023-08,2023,8,3,Clothing,East,64203,662,4719,1,96.98,91,0
2023-08,2023,8,3,Clothing,West,53008,584,6341,2,90.77,76,0
2023-08,2023,8,3,Clothing,Central,75715,880,8562,2,86.04,245,0
2023-08,2023,8,3,Home,North,58145,1312,5269,2,44.32,245,0
2023-08,2023,8,3,Home,South,55000,668,5685,2,82.34,114,0
2023-08,2023,8,3,Home,East,64830,868,5791,1,74.69,135,0
2023-08,2023,8,3,Home,West,48504,828,3597,1,58.58,221,0
2023-08,2023,8,3,Home,Central,53691,806,7047,2,66.61,219,0
2023-08,2023,8,3,Food,North,59295,804,5936,3,73.75,139,0
2023-08,2023,8,3,Food,South,35811,374,2471,2,95.75,59,0
2023-08,2023,8,3,Food,East,58524,776,5084,4,75.42,181,0
2023-08,2023,8,3,Food,West,41147,420,6096,3,97.97,123,0
2023-08,2023,8,3,Food,Central,44957,600,5841,2,74.93,128,0
2023-08,2023,8,3,Beauty,North,52905,709,7612,1,74.62,98,0
2023-08,2023,8,3,Beauty,South,43954,546,3600,1,80.5,113,0
2023-08,2023,8,3,Beauty,East,46470,545,2409,1,85.27,96,0
2023-08,2023,8,3,Beauty,West,44153,1455,6006,2,30.35,382,0
2023-08,2023,8,3,Beauty,Central,40307,702,4659,1,57.42,141,0
2023-09,2023,9,3,Electronics,North,102374,1167,11418,0,87.72,210,0
2023-09,2023,9,3,Electronics,South,73094,1337,9575,1,54.67,297,0
2023-09,2023,9,3,Electronics,East,92612,3165,12360,0,29.26,827,0
2023-09,2023,9,3,Electronics,West,85582,1029,6435,0,83.17,161,0
2023-09,2023,9,3,Electronics,Central,83857,1453,8058,1,57.71,326,0
2023-09,2023,9,3,Clothing,North,69288,1000,10250,1,69.29,202,0
2023-09,2023,9,3,Clothing,South,65081,1204,7744,3,54.05,290,0
2023-09,2023,9,3,Clothing,East,78872,1056,6090,0,74.69,122,0
2023-09,2023,9,3,Clothing,West,73287,2833,4826,1,25.87,840,0
2023-09,2023,9,3,Clothing,Central,59969,734,8874,0,81.7,130,0
2023-09,2023,9,3,Home,North,66559,1393,7646,1,47.78,264,0
2023-09,2023,9,3,Home,South,61362,2496,6210,1,24.58,392,0
2023-09,2023,9,3,Home,East,71947,1163,7837,1,61.86,167,0
2023-09,2023,9,3,Home,West,49593,651,5770,2,76.18,134,0
2023-09,2023,9,3,Home,Central,53973,2104,4822,3,25.65,580,0
2023-09,2023,9,3,Food,North,47408,814,6483,2,58.24,226,0
2023-09,2023,9,3,Food,South,48680,675,6326,0,72.12,104,0
2023-09,2023,9,3,Food,East,56713,995,8017,1,57.0,138,0
2023-09,2023,9,3,Food,West,43864,580,5282,0,75.63,106,0
2023-09,2023,9,3,Food,Central,52171,1730,3617,1,30.16,366,0
2023-09,2023,9,3,Beauty,North,41402,1312,4682,3,31.56,257,0
2023-09,2023,9,3,Beauty,South,49156,1646,5612,1,29.86,457,0
2023-09,2023,9,3,Beauty,East,51699,558,3637,2,92.65,107,0
2023-09,2023,9,3,Beauty,West,41714,552,3915,2,75.57,87,0
2023-09,2023,9,3,Beauty,Central,43672,511,4331,1,85.46,73,0
2023-10,2023,10,4,Electronics,North,67797,1681,5495,1,40.33,189,0
2023-10,2023,10,4,Electronics,South,80253,943,6812,3,85.1,106,0
2023-10,2023,10,4,Electronics,East,97595,993,13322,0,98.28,285,0
2023-10,2023,10,4,Electronics,West,88772,2332,6096,2,38.07,505,0
2023-10,2023,10,4,Electronics,Central,85235,1749,8658,2,48.73,323,0
2023-10,2023,10,4,Clothing,North,52812,942,6358,2,56.06,97,0
2023-10,2023,10,4,Clothing,South,62843,2007,6526,2,31.31,325,0
2023-10,2023,10,4,Clothing,East,79057,2661,10776,1,29.71,776,0
2023-10,2023,10,4,Clothing,West,44984,986,4940,2,45.62,159,0
2023-10,2023,10,4,Clothing,Central,60463,750,6088,2,80.62,164,0
2023-10,2023,10,4,Home,North,69477,1044,10339,4,66.55,189,0
2023-10,2023,10,4,Home,South,61455,831,8246,3,73.95,232,0
