id_reclamo,fecha,banco,area,texto
3385,2026-06-16,Banco Andes,post_venta,	BancoAndes no me  entrega la información que me prometieron al firmar  lo cual me  parece una  falta  de respeto  hacia el  cliente.
3386,2026-06-16,BancoAndes,post_venta,El servicio de soporte no me contacta para revisar cómo va mi producto contratado hace unos días.
3387,2026-06-17,BancoAndes,cobranza,El equipo de cobranza de BancoAndes me cobra intereses que no corresponden a mi situación durante el fin de semana.
3388,2026-06-17,BancoAndes,ventas,<p>Alguien del equipo de ventas de BancoAndes me presionó para aceptar un producto en la misma llamada lo cual me parece una falta de respeto hacia el cliente.</p> N° de reclamo anterior: RC-83781.
3389,2026-06-17,BancoAndes,ventas,	Un representante de ventas de BancoAndes  me  ofreció  una tarjeta  con beneficios que después no eran reales  y no encuentro cómo  resolverlo.
3390,2026-06-17,BancoAndes,fraude_seguridad,No sé quién generó cargos fraudulentos en mi tarjeta de BancoAndes.
3391,2026-06-18,BancoAndes,cobranza,BancoAndes de BancoAndes no corrige un error de facturación que ya reporté y sigo esperando una respuesta.
3392,2026-06-18,BancoAndes,cobranza,El departamento de cobranza de BancoAndes me está cobrando una multa que no está justificada el mes pasado.
3393,2026-06-18,BancoAndes,ventas,Un ejecutivo de ventas de BancoAndes me llamó insistentemente para ofrecerme una tarjeta que no pedí y sigo esperando una respuesta durante el fin de semana.
3394,2026-06-18,BancoAndes,ventas,Un representante de ventas de BancoAndes me llamó para renovarme un producto sin mi autorización y hasta ahora nadie me ha dado una solución ayer.
3395,2026-06-18,Banco Andes,fraude_seguridad,Un&nbsp;tercero intentó estafarme haciéndose pasar por un ejecutivo de BancoAndes lo cual me parece una falta de respeto hacia el cliente.
3396,2026-06-18,Banco Andes,comercial,	El equipo comercial no respeta el  plan  comercial  que acordamos por escrito durante el fin de semana.   !! 👎
3397,2026-06-18,BancoAndes,comercial,El ejecutivo comercial no respeta el descuento comercial que me habían prometido al inicio el mes pasado!!!
3398,2026-06-19,BancoAndes,cobranza,El equipo de cobranza de BancoAndes insiste en cobrar un monto que ya fue aclarado antes ayer?!
3399,2026-06-19,BancoAndes,cobranza,El equipo de cobranza de BancoAndes no quiere regularizar mi deuda a pesar de que ya pagué sin que nadie del banco se haga responsable!!
3400,2026-06-19,BancoAndes,cobranza,"El equipo de cobranza de BancoAndes no corrige un error de facturación que ya reporté el mes pasado. 🙄
Enviado desde mi celular Samsung"
3401,2026-06-20,BancoAndes,tecnologia,El  portal de  clientes  de BancoAndes lleva días caída y no puedo ver  mis movimientos  y sigo esperando una respuesta durante el fin de semana. Pueden contactarme al +56 9 4034 8040.
3402,2026-06-20,BancoAndes,fraude_seguridad,La aplicación de BancoAndes no permite descargar mis comprobantes de pago y no encuentro cómo resolverlo.
3403,2026-06-20,BancoAndes,cobranza,	El equipo de cobranza de  BancoAndes insiste en cobrar  un monto que  ya fue  aclarado antes. Pueden contactarme al +56 9 1765 6254.
3404,2026-06-20,BancoAndes,cobranza,Nadie en el área de cobranza de BancoAndes me cobra intereses que no corresponden a mi situación.
3405,2026-06-20,BancoAndes,post_venta,Nadie en  BancoAndes no  cumplio con  el acompanamiento que  me  prometieron al contratar  ayer.
3406,2026-06-20,BANCOANDES,post_venta,El equipo de seguimiento no responde mis consultas de seguimiento sobre el crédito que ya tengo lo cual me parece una falta de respeto hacia el cliente el mes pasado?!<br>
3407,2026-06-20,BancoAndes,ventas,Un ejecutivo de ventas de BancoAndes me llamó de un número desconocido para ofrecerme un préstamo lo cual me parece una falta de respeto hacia el cliente. N° de reclamo anterior: RC-92074.
3408,2026-06-20,BancoAndes,fraude_seguridad,	Una persona  no autorizada cambió mi clave  de BancoAndes sin que yo lo  hiciera  y hasta ahora nadie me ha dado una solución!!!
3409,2026-06-20,BancoAndes,fraude_seguridad,Un  tercero vacio  parte de mi cuenta de BancoAndes y  el banco no me  ha devuelto el dinero en las ultimas  semanas.   
3410,2026-06-20,BancoAndes,comercial,Nadie en el área comercial cambió mi plan comercial sin mi consentimiento en las últimas semanas.
3411,2026-06-20,BancoAndes,comercial,El equipo comercial  no aplica la  tasa preferencial  que se me ofreció al contratar y sigo esperando  una respuesta ayer.
3412,2026-06-21,BancoAndes,tecnologia,La aplicación de BancoAndes se cierra sola cada vez que intento pagar una cuenta. Pueden contactarme al +56 9 7392 5839.
3413,2026-06-21,BancoAndes,cobranza,El departamento de cobranza de BancoAndes me cobró dos veces la misma cuota lo cual me parece una falta de respeto hacia el cliente???
3414,2026-06-21,BancoAndes,cobranza,El departamento de cobranza de BancoAndes no quiere regularizar mi deuda a pesar de que ya pagué hace unos días???
3415,2026-06-21,BancoAndes,ventas,Un asesor  comercial de  BancoAndes  me contactó fuera de  horario para ofrecerme  una tarjeta nueva y no encuentro  cómo  resolverlo durante el fin de semana.
3416,2026-06-21,BancoAndes,comercial,Un desconocido usó mi tarjeta de BancoAndes sin mi autorización y esto ya me tiene bastante molesto!!
3417,2026-06-21,BancoAndes,fraude_seguridad,"UN TERCERO GENERÓ CARGOS FRAUDULENTOS EN MI TARJETA DE BANCOANDES DURANTE EL FIN DE SEMANA.
--
Atte, cliente BancoAndes N° de reclamo anterior: RC-32753."
3418,2026-06-21,BancoAndes,fraude_seguridad,Una persona no autorizada usó mi tarjeta de BancoAndes sin mi autorización el mes pasado!!
3419,2026-06-22,BancoAndes,tecnologia,La aplicación de BancoAndes se cierra sola cada vez que intento pagar una cuenta y esto ya me tiene bastante molesto. 😞
3420,2026-06-22,BancoAndes,comercial,LA BANCA EN LINEA DE BANCOANDES NO PERMITE DESCARGAR MIS COMPROBANTES DE PAGO.<BR>
3421,2026-06-22,BancoAndes,tecnologia,La banca en línea de BancoAndes no me deja actualizar mis datos de contacto durante el fin de semana.
3422,2026-06-22,BancoAndes,post_venta,	El  area  de post  venta  no me  entrega la informacion  que me prometieron al firmar  sin que nadie del  banco  se haga responsable.   
3423,2026-06-22,bancoandes,ventas,Un asesor comercial de BancoAndes me ofrecio una tarjeta con beneficios que despues no eran reales y sigo esperando una respuesta.
3424,2026-06-22,BancoAndes,comercial,Nadie en el área comercial no ha activado el beneficio que me ofrecieron al abrir la cuenta y sigo esperando una respuesta???
3425,2026-06-22,BancoAndes,comercial,BancoAndes cambió mi plan comercial sin mi consentimiento durante el fin de semana.
3426,2026-06-22,BancoAndes,comercial,El área comercial me aplicó una comisión que no estaba en la oferta original y sigo esperando una respuesta hace unos días. 🙄 Pueden contactarme al +56 9 4285 1530.
3427,2026-06-22,BancoAndes,comercial,Nadie en el área comercial no ha activado el beneficio que me ofrecieron al abrir la cuenta hace unos días.
3428,2026-06-22,Banco  Andes ,pre_venta,"El  servicio de atencion  de BancoAndes  ignoro  mi  consulta sobre los requisitos de  un credito hipotecario en  las ultimas  semanas.    ⏳
Enviado desde mi celular Samsung"
3429,2026-06-22,BancoAndes,pre_venta,El servicio de atencion  de BancoAndes tardo semanas en  responder mi  consulta inicial  hace  unos  dias.   
3430,2026-06-23,Banco Andes,tecnologia,La clave digital de BancoAndes no envía el código de verificación para iniciar sesión durante el fin de semana. N° de reclamo anterior: RC-65154.
3431,2026-06-23,BancoAndes,cobranza,"El departamento de cobranza de BancoAndes no corrige un error de facturación que ya reporté esta semana!!
Gracias, espero respuesta pronto."
3432,2026-06-23,BancoAndes,cobranza,Nadie en el área de cobranza de BancoAndes no acepta renegociar mi deuda en condiciones razonables y sigo esperando una respuesta en las últimas semanas. 🙄 Mi rut es 23.869.664-8.
3433,2026-06-23,BancoAndes,post_venta,El servicio de soporte no aclara mis dudas sobre las condiciones del crédito ya contratado y no encuentro cómo resolverlo.
3434,2026-06-23,Banco  Andes ,comercial,El equipo comercial cambió las condiciones comerciales sin avisarme en las últimas semanas???
3435,2026-06-24,BancoAndes,tecnologia,La  banca en línea de BancoAndes no genera  mi  cartola mensual.
3436,2026-06-24,Banco Andes,tecnologia,La aplicación de BancoAndes se cierra sola cada vez que intento pagar una cuenta y hasta ahora nadie me ha dado una solución durante el fin de semana.
3437,2026-06-24,BancoAndes,cobranza,"BancoAndes de BancoAndes no corrige un error de facturación que ya reporté lo cual me parece una falta de respeto hacia el cliente ayer.
Enviado desde mi celular Samsung"
3438,2026-06-24,BancoAndes,post_venta,"BANCOANDES NO RESUELVE MI DUDA SOBRE EL ESTADO DE MI SOLICITUD YA APROBADA EN LAS ULTIMAS SEMANAS.
Gracias, espero respuesta pronto."
3439,2026-06-24,Banco  Andes ,post_venta,Nadie en BancoAndes no me entrega la información que me prometieron al firmar durante el fin de semana.
3440,2026-06-24,BancoAndes,comercial,El ejecutivo comercial aplicó condiciones distintas a las que figuraban en la propuesta comercial durante el fin de semana.
3441,2026-06-24,BancoAndes,pre_venta,<p>Un asesor de BancoAndes no me explico bien los requisitos antes de postular a la tarjeta.</p>
3442,2026-06-24,BANCOANDES,pre_venta,	Alguien  del equipo  de informaciones de BancoAndes no respondió mi solicitud de información sobre  cuentas  de ahorro.   
3443,2026-06-25,BancoAndes,tecnologia,	La clave digital de BancoAndes no  envía  el  código de  verificación  para iniciar sesión  sin que  nadie  del banco se haga responsable.   
3444,2026-06-25,BancoAndes,post_venta,Nadie en BancoAndes no  me  contacta para revisar cómo va mi producto contratado lo  cual me parece  una falta  de  respeto hacia  el  cliente durante el  fin de  semana.
3445,2026-06-25,BancoAndes,post_venta,Nadie en BancoAndes me deja sin respuesta después de haber aceptado el producto y sigo esperando una respuesta esta semana.
3446,2026-06-26,BancoAndes,cobranza,El departamento de cobranza de BancoAndes me cobra comisiones que no estaban en el contrato original.
3447,2026-06-26,BancoAndes,ventas,El departamento de cobranza de BancoAndes me cobro un interes mas alto del que se habia acordado y hasta ahora nadie me ha dado una solucion el mes pasado.
3448,2026-06-26,BancoAndes,post_venta,El equipo de seguimiento no cumplió con el acompañamiento que me prometieron al contratar y no encuentro cómo resolverlo.
3449,2026-06-26,BancoAndes,post_venta,<p>BancoAndes no  resuelve  mi duda  sobre  el estado  de mi solicitud ya aprobada esta  semana.   ???</p>
3450,2026-06-26,BancoAndes,ventas,Un vendedor telefonico de BancoAndes insistio en ofrecerme un credito de consumo sin que yo lo pidiera durante el fin de semana.
3451,2026-06-26,Banco  Andes ,ventas,Un representante de ventas de BancoAndes me presionó para aceptar un producto en la misma llamada hace unos días. 😡
3452,2026-06-27,BancoAndes,cobranza,BancoAndes de BancoAndes no actualiza mi historial después de pagar la deuda el mes pasado. 😞
3453,2026-06-27,BancoAndes,cobranza,BancoAndes de BancoAndes me está cobrando una multa que no está justificada y hasta ahora nadie me ha dado una solución.
3454,2026-06-27,BancoAndes,fraude_seguridad,No  se quien me contacto por phishing  usando el nombre de  BancoAndes durante  el fin de semana.
3455,2026-06-27,BancoAndes,fraude_seguridad,Un desconocido generó cargos fraudulentos en mi tarjeta de BancoAndes hace unos días. 😞
3456,2026-06-27,BancoAndes,comercial,	El área comercial no respeta el  descuento  comercial que me habían prometido al inicio lo  cual  me parece una falta  de  respeto hacia el cliente.   
3457,2026-06-27,BancoAndes,comercial,BancoAndes no aplica la tasa preferencial que se me ofreció al contratar en las últimas semanas.
3458,2026-06-27,BancoAndes,comercial,BancoAndes no aplica la tasa preferencial que se me ofreció al contratar y sigo esperando una respuesta.
3459,2026-06-28,BancoAndes,tecnologia,La&nbsp;banca en linea de BancoAndes se cierra sola cada vez que intento pagar una cuenta y sigo esperando una respuesta.
3460,2026-06-28,BANCOANDES,tecnologia,El  sitio  web de BancoAndes se  congela cada vez que  intento hacer una  transferencia  sin que nadie del banco  se  haga responsable.   
3461,2026-06-28,BancoAndes,tecnologia,<p>La clave digital de BancoAndes muestra información desactualizada de mi cuenta ayer.</p>
3462,2026-06-28,BancoAndes,ventas,UN REPRESENTANTE DE VENTAS DE BANCOANDES ME OFRECIO UN CREDITO HIPOTECARIO SIN QUE YO HUBIERA PREGUNTADO POR ESO Y HASTA AHORA NADIE ME HA DADO UNA SOLUCION.
3463,2026-06-28,Banco Andes,comercial,BancoAndes no cumple las condiciones pactadas para la renovación de mi producto esta semana.
3464,2026-06-29,BancoAndes,tecnologia,El portal de clientes de BancoAndes marca error de sistema constantemente.
3465,2026-06-29,BancoAndes,tecnologia,El portal de clientes de BancoAndes lleva dias caida y no puedo ver mis movimientos.
3466,2026-06-29,BancoAndes,tecnologia,"La banca en línea de BancoAndes se cierra sola cada vez que intento pagar una cuenta ayer.
Enviado desde mi iPhone"
3467,2026-06-29,BancoAndes,cobranza,El equipo de cobranza de BancoAndes me cobró un interés más alto del que se había acordado y esto ya me tiene bastante molesto ayer.
3468,2026-06-29,BancoAndes,cobranza,	El equipo  de cobranza de  BancoAndes  me esta  cobrando una  multa que no esta  justificada  el mes pasado.   ???
3469,2026-06-29,BancoAndes,ventas,"Un ejecutivo de ventas de BancoAndes me contacto varias veces el mismo dia ofreciendome productos distintos en las ultimas semanas.
Enviado desde mi celular Samsung"
3470,2026-06-29,Banco Andes,ventas,Un ejecutivo de ventas de BancoAndes me  contacto varias veces el mismo  dia ofreciendome  productos distintos y sigo esperando una respuesta  el  mes pasado.   
3471,2026-06-29,BancoAndes,pre_venta,El area comercial de BancoAndes me remitio a distintas areas sin darme una respuesta clara en las ultimas semanas!!! 😡 N° de reclamo anterior: RC-43358.
3472,2026-06-29,BancoAndes,pre_venta,Un ejecutivo de BancoAndes me remitió a distintas áreas sin darme una respuesta clara.
3473,2026-06-30,Banco  Andes ,tecnologia,El sistema de BancoAndes no me permite autenticarme desde el celular y esto ya me tiene bastante molesto esta semana. Mi rut es 22.947.133-7.
3474,2026-06-30,BancoAndes,tecnologia,	El sistema de BancoAndes no procesa correctamente  mis  pagos  programados lo cual  me parece una falta de respeto  hacia el cliente. 🙄
3475,2026-06-30,BancoAndes,tecnologia,EL SITIO WEB DE BANCOANDES MARCA ERROR DE SISTEMA CONSTANTEMENTE ESTA SEMANA.
3476,2026-06-30,BancoAndes,ventas,Un asesor comercial de BancoAndes me ofreció una tarjeta con beneficios que después no eran reales sin que nadie del banco se haga responsable. 😞
3477,2026-06-30,bancoandes,fraude_seguridad,Una persona no autorizada logró acceder a mi banca en línea de BancoAndes sin mi consentimiento y no encuentro cómo resolverlo en las últimas semanas. Mi rut es 17.411.171-7.
3478,2026-06-30,bancoandes,comercial,El ejecutivo comercial cambió mi plan comercial sin mi consentimiento y sigo esperando una respuesta!!!
3479,2026-06-30,BancoAndes,comercial,"El equipo comercial no reconoce el descuento por cliente antiguo que me habian asegurado lo cual me parece una falta de respeto hacia el cliente.
Enviado desde mi celular Samsung"
3480,2026-06-30,BancoAndes,pre_venta,Un ejecutivo de BancoAndes ignoro mi consulta sobre los requisitos de un credito hipotecario y hasta ahora nadie me ha dado una solucion. 😤
3481,2026-06-30,bancoandes,pre_venta,El area comercial de BancoAndes me dio informacion distinta a la que aparece en la pagina web y hasta ahora nadie me ha dado una solucion el mes pasado. 😤 Mi rut es 17.903.539-2.
3482,2026-07-01,BancoAndes,post_venta,El servicio de soporte no aclara mis dudas sobre las condiciones del credito ya contratado y sigo esperando una respuesta?!
3483,2026-07-01,BancoAndes,ventas,"Un ejecutivo de ventas de BancoAndes me contactó fuera de horario para ofrecerme una tarjeta nueva.
Gracias, espero respuesta pronto."
3484,2026-07-01,BancoAndes,ventas,UN REPRESENTANTE DE VENTAS DE BANCOANDES ME PRESIONÓ PARA ACEPTAR UN PRODUCTO EN LA MISMA LLAMADA Y NO ENCUENTRO CÓMO RESOLVERLO.
3485,2026-07-01,BancoAndes,fraude_seguridad,Una persona no autorizada obtuvo mis datos de BancoAndes sin que yo entregara esa información sin que nadie del banco se haga responsable ayer.
3486,2026-07-01,BancoAndes,pre_venta,UN ASESOR  DE BANCOANDES NO ME EXPLICÓ  BIEN  LOS  REQUISITOS ANTES DE POSTULAR A  LA  TARJETA Y  SIGO ESPERANDO UNA RESPUESTA.   
3487,2026-07-01,BancoAndes,pre_venta,El servicio de atención de BancoAndes tardó semanas en responder mi consulta inicial en las últimas semanas.
3488,2026-07-02,BancoAndes,tecnologia,	El  sitio  web de BancoAndes  no  me  deja actualizar mis datos de  contacto  sin  que nadie  del banco se haga responsable.    😤
3489,2026-07-02,BancoAndes,cobranza,"EL EQUIPO DE  COBRANZA DE BANCOANDES INSISTE  EN  COBRAR UN  MONTO QUE YA  FUE ACLARADO ANTES Y HASTA AHORA  NADIE ME  HA DADO UNA SOLUCIÓN HACE  UNOS  DÍAS.   
Gracias, espero respuesta pronto."
3490,2026-07-02,BancoAndes,pre_venta,Pedí&nbsp;una cotización a BancoAndes  y el ejecutivo insistió en  cerrar  la venta antes de  resolver mis dudas.
3491,2026-07-03,BancoAndes,cobranza,El departamento de cobranza de BancoAndes me amenaza con acciones legales por un monto incorrecto durante el fin de semana.
3492,2026-07-03,BancoAndes,post_venta,El servicio de soporte no me explica cómo usar el producto que contraté hace poco.
3493,2026-07-03,Banco Andes,ventas,Alguien del equipo de ventas de BancoAndes me vendió un seguro sin explicarme bien las condiciones sin que nadie del banco se haga responsable.
3494,2026-07-03,Banco Andes,ventas,<p>Un asesor comercial de BancoAndes me vendió un seguro sin explicarme bien las condiciones lo cual me parece una falta de respeto hacia el cliente en las últimas semanas!!!</p>
3495,2026-07-03,BancoAndes,ventas,Un asesor comercial de BancoAndes siguió llamando después de que le dije que no me interesaba sin que nadie del banco se haga responsable ayer. 😤
3496,2026-07-03,Banco Andes,fraude_seguridad,"No sé quién accedió a mi cuenta de BancoAndes sin que yo lo autorizara sin que nadie del banco se haga responsable?!
Enviado desde mi iPhone"
3497,2026-07-03,BancoAndes,fraude_seguridad,	Un  desconocido  cambió mi clave de  BancoAndes  sin que yo lo hiciera  y sigo  esperando  una respuesta.
3498,2026-07-03,BancoAndes,comercial,"	El  área comercial no  ha  activado  el  beneficio que me ofrecieron al abrir la cuenta y  esto ya  me tiene bastante molesto  durante  el fin  de  semana!!
--
Atte, cliente BancoAndes"
3499,2026-07-03,BancoAndes,pre_venta,Un ejecutivo de BancoAndes no me explicó las diferencias entre los planes disponibles lo cual me parece una falta de respeto hacia el cliente.
3500,2026-07-04,bancoandes,fraude_seguridad,Una persona no autorizada hizo compras con mi tarjeta de BancoAndes que yo nunca autoricé lo cual me parece una falta de respeto hacia el cliente.
3501,2026-07-05,BancoAndes,tecnologia,"El sistema de BancoAndes lleva días caída y no puedo ver mis movimientos esta semana. 😡
Enviado desde mi celular Samsung"
3502,2026-07-05,BancoAndes,cobranza,El área de cobranza de BancoAndes no actualiza mi historial después de pagar la deuda ayer.
3503,2026-07-05,BancoAndes,ventas,Un vendedor telefónico de BancoAndes me presionó para aceptar un producto en la misma llamada y esto ya me tiene bastante molesto.
3504,2026-07-05,BancoAndes,pre_venta,El área comercial de BancoAndes no me explicó bien los requisitos antes de postular a la tarjeta en las últimas semanas.
3505,2026-07-05,BancoAndes,cobranza,"El área comercial de BancoAndes no me aclaró cuáles eran los documentos necesarios para postular y sigo esperando una respuesta ayer.
Enviado desde mi celular Samsung N° de reclamo anterior: RC-63092."
3506,2026-07-06,BancoAndes,cobranza,BancoAndes de BancoAndes no acepta renegociar mi deuda en condiciones razonables lo cual me parece una falta de respeto hacia el cliente ayer.
3507,2026-07-06,BancoAndes,ventas,Un&nbsp;vendedor telefónico de BancoAndes insistió en que aceptara un producto que ya había rechazado antes.
3508,2026-07-06,BancoAndes,ventas,Un asesor comercial de BancoAndes me vendió un seguro sin explicarme bien las condiciones lo cual me parece una falta de respeto hacia el cliente.
3509,2026-07-06,BancoAndes,ventas,Un ejecutivo de ventas de BancoAndes me vendió un seguro sin explicarme bien las condiciones esta semana.
3510,2026-07-06,BancoAndes,fraude_seguridad,No se quien vacio parte de mi cuenta de BancoAndes y el banco no me ha devuelto el dinero y no encuentro como resolverlo hace unos dias. 😤
3511,2026-07-07,BancoAndes,cobranza,El equipo de cobranza de BancoAndes no actualiza mi historial después de pagar la deuda y no encuentro cómo resolverlo.
3512,2026-07-07,BancoAndes,post_venta,BANCOANDES NO RESPONDE MIS CONSULTAS DE SEGUIMIENTO SOBRE EL CREDITO QUE YA TENGO Y ESTO YA ME TIENE BASTANTE MOLESTO AYER.
3513,2026-07-07,BancoAndes,ventas,"	Un vendedor telefónico de BancoAndes me ofreció condiciones  distintas a las que después  aparecieron  en  el contrato  el mes pasado.
--
Atte, cliente BancoAndes"
3514,2026-07-07,Banco Andes,ventas,Alguien del equipo de ventas de BancoAndes insistio en que aceptara un producto que ya habia rechazado antes ayer.<br>
3515,2026-07-07,BancoAndes,fraude_seguridad,Alguien hizo compras con mi tarjeta de BancoAndes que yo nunca autoricé lo cual me parece una falta de respeto hacia el cliente.
3516,2026-07-07,BancoAndes,comercial,Nadie en el área comercial no aplica la tasa preferencial que se me ofreció al contratar sin que nadie del banco se haga responsable.
3517,2026-07-07,BancoAndes,pre_venta,El área comercial de BancoAndes no respondió mi solicitud de información sobre cuentas de ahorro.
3518,2026-07-07,BANCOANDES,tecnologia,"El sistema de BancoAndes me pide verificar mi identidad constantemente, no sé si es normal o una alerta de seguridad."
3519,2026-07-08,BancoAndes,tecnologia,El sitio web de BancoAndes marca error de sistema constantemente y hasta ahora nadie me ha dado una solucion.
3520,2026-07-08,Banco Andes,pre_venta,El equipo de cobranza de BancoAndes no corrige un error de facturación que ya reporté y esto ya me tiene bastante molesto!!
3521,2026-07-08,BancoAndes,cobranza,BancoAndes de BancoAndes me cobra intereses que no corresponden a mi situación y no encuentro cómo resolverlo durante el fin de semana!!! N° de reclamo anterior: RC-83192.
3522,2026-07-08,BancoAndes,ventas,	Alguien del  equipo de ventas de  BancoAndes me  llamó de un número desconocido para ofrecerme un préstamo durante el fin de semana.   ?!
3523,2026-07-08,BancoAndes,ventas,Un vendedor telefónico de BancoAndes me ofreció un crédito hipotecario sin que yo hubiera preguntado por eso esta semana.
3524,2026-07-09,bancoandes,tecnologia,LA CLAVE DIGITAL DE BANCOANDES NO ME PERMITE AUTENTICARME DESDE EL CELULAR Y SIGO ESPERANDO UNA RESPUESTA.
3525,2026-07-09,BancoAndes,cobranza,El área de cobranza de BancoAndes no responde mi solicitud de repactación de deuda lo cual me parece una falta de respeto hacia el cliente ayer.
3526,2026-07-09,bancoandes,fraude_seguridad,"	Una  persona no autorizada cambió  mi  clave  de BancoAndes sin que yo lo hiciera y sigo esperando una respuesta.
Enviado desde mi iPhone"
3527,2026-07-09,BANCOANDES,pre_venta,Alguien del equipo de informaciones de BancoAndes me dio información distinta a la que aparece en la página web el mes pasado.
3528,2026-07-09,BancoAndes,pre_venta,El área comercial de BancoAndes no me explicó bien los requisitos antes de postular a la tarjeta ayer.
3529,2026-07-10,BancoAndes,tecnologia,La banca en línea de BancoAndes se congela cada vez que intento hacer una transferencia?!
3530,2026-07-10,BancoAndes,cobranza,El area de cobranza de BancoAndes me cobro un interes mas alto del que se habia acordado ayer.
3531,2026-07-10,BancoAndes,cobranza,BANCOANDES DE BANCOANDES ME ESTÁ COBRANDO UNA MULTA QUE NO ESTÁ JUSTIFICADA AYER.
3532,2026-07-10,BancoAndes,fraude_seguridad,Un desconocido intentó estafarme haciéndose pasar por un ejecutivo de BancoAndes.
3533,2026-07-10,BancoAndes,fraude_seguridad,Un tercero  realizo una  transferencia desde mi cuenta de BancoAndes que no  reconozco.    N° de reclamo anterior: RC-75976.
3534,2026-07-10,BancoAndes,fraude_seguridad,Alguien vació parte de mi cuenta de BancoAndes y el banco no me ha devuelto el dinero y hasta ahora nadie me ha dado una solución esta semana.
3535,2026-07-10,BancoAndes,pre_venta,	Un  ejecutivo de BancoAndes no  me explicó las diferencias  entre los planes  disponibles durante el fin  de semana.
3536,2026-07-10,BANCOANDES,pre_venta,Alguien del equipo de informaciones de BancoAndes no me aclaró cuáles eran los documentos necesarios para postular y esto ya me tiene bastante molesto.
3537,2026-07-10,BancoAndes,post_venta,Un asesor  de BancoAndes me dijo que me  llamarían  con  más información y nunca  lo hicieron sin que  nadie  del  banco  se haga responsable  esta  semana.   
3538,2026-07-11,BancoAndes,tecnologia,El sitio web de BancoAndes no me deja actualizar mis datos de contacto y hasta ahora nadie me ha dado una solución.
3539,2026-07-11,Banco Andes,tecnologia,La aplicación de BancoAndes no carga mis transacciones recientes y sigo esperando una respuesta en las últimas semanas.<br>
3540,2026-07-11,BANCOANDES,cobranza,El área de cobranza de BancoAndes no responde mi solicitud de repactación de deuda y hasta ahora nadie me ha dado una solución esta semana.
3541,2026-07-11,BancoAndes,cobranza,	BancoAndes de BancoAndes  me  cobra intereses que no corresponden a  mi  situación  y hasta ahora nadie me ha dado una solución.
3542,2026-07-11,BancoAndes,post_venta,El área de post venta no cumplió con el acompañamiento que me prometieron al contratar.
3543,2026-07-11,BancoAndes,post_venta,El área de post venta no me explica cómo usar el producto que contraté hace poco en las últimas semanas!!
3544,2026-07-11,Banco  Andes ,ventas,Alguien del equipo de ventas de BancoAndes me llamó de un número desconocido para ofrecerme un préstamo.
3545,2026-07-11,bancoandes,comercial,El equipo comercial no respeta el descuento comercial que me habían prometido al inicio durante el fin de semana. N° de reclamo anterior: RC-17675.
3546,2026-07-12,BancoAndes,post_venta,Nadie en BancoAndes no resuelve mi duda sobre el estado de mi solicitud ya aprobada y sigo esperando una respuesta. 😞
3547,2026-07-12,Banco  Andes ,comercial,El ejecutivo comercial no cumple con el beneficio que venia incluido en mi cuenta lo cual me parece una falta de respeto hacia el cliente.
3548,2026-07-12,BancoAndes,fraude_seguridad,"	Me  preocupa un  cargo reciente  en BancoAndes que  no hice yo,  aunque podría tratarse de un simple error de cobro."
3549,2026-07-13,BancoAndes,tecnologia,El portal de clientes  de BancoAndes  se congela  cada vez  que intento  hacer una transferencia y esto ya me tiene bastante molesto esta semana.
3550,2026-07-13,BancoAndes,cobranza,	El departamento de cobranza de BancoAndes  me amenaza con acciones legales por  un monto  incorrecto  sin que nadie  del banco se  haga  responsable.
3551,2026-07-13,BancoAndes,cobranza,El equipo de cobranza de BancoAndes me cobra intereses que no corresponden a mi situación y esto ya me tiene bastante molesto. 😤
3552,2026-07-13,BancoAndes,post_venta,BancoAndes no cumplió con el acompañamiento que me prometieron al contratar lo cual me parece una falta de respeto hacia el cliente en las últimas semanas.
3553,2026-07-13,BancoAndes,ventas,Un vendedor telefónico de BancoAndes me vendió un seguro sin explicarme bien las condiciones!!
3554,2026-07-13,BancoAndes,ventas,	Un asesor  comercial  de  BancoAndes me  contactó varias veces el mismo día ofreciéndome  productos distintos  hace unos días.
3555,2026-07-13,BancoAndes,fraude_seguridad,	Un desconocido realizo  una transferencia desde mi  cuenta de  BancoAndes que no reconozco lo cual me parece una falta de respeto hacia  el  cliente.   
3556,2026-07-14,BancoAndes,tecnologia,"La banca en línea de BancoAndes marca error de sistema constantemente y no encuentro cómo resolverlo.
Enviado desde mi celular Samsung"
3557,2026-07-14,BancoAndes,post_venta,BancoAndes no me explica cómo usar el producto que contraté hace poco y esto ya me tiene bastante molesto esta semana.
3558,2026-07-14,BancoAndes,post_venta,El servicio de soporte no cumplió con el acompañamiento que me prometieron al contratar y sigo esperando una respuesta ayer. Mi rut es 18.518.468-K.
3559,2026-07-14,BancoAndes,post_venta,El servicio de soporte no responde mis llamadas desde que contraté el seguro ayer. N° de reclamo anterior: RC-21200.
3560,2026-07-14,BancoAndes,ventas,Alguien del equipo de ventas de BancoAndes me ofrecio condiciones distintas a las que despues aparecieron en el contrato esta semana.
3561,2026-07-14,BancoAndes,fraude_seguridad,Una persona no  autorizada  clono mi  tarjeta  de BancoAndes  y BancoAndes no  reacciono a  tiempo y esto ya me tiene bastante molesto hace unos dias.
3562,2026-07-14,Banco  Andes ,fraude_seguridad,Un desconocido realizo una transferencia desde mi cuenta de BancoAndes que no reconozco lo cual me parece una falta de respeto hacia el cliente en las ultimas semanas. 👎
